-1 1:-0.789103 2:0.128851 3:-0.148175 4:-0.0726445 5:-0.194365 6:-0.388879 7:0.390654 8:0.015424 9:0.136005 10:-0.0109509 11:-0.0316163 12:0.000446972 13:0.120905 14:-0.156053 15:-0.122576 16:-0.124397 17:-0.202177 18:-0.0561941 19:0.117771 20:-0.0260094 
-1 1:-0.446719 2:-0.159779 3:-0.242022 4:-0.354578 5:-0.222635 6:-0.256339 7:0.205852 8:-0.14985 9:0.368111 10:0.279617 11:0.0290086 12:0.0848197 13:0.261431 14:-0.152624 15:-0.083946 16:-0.0827014 17:-0.105476 18:-0.220972 19:0.282228 20:0.263977 
-1 1:-0.679519 2:0.0698781 3:-0.556449 4:-0.180797 5:-0.367181 6:-0.607715 7:0.282148 8:-0.0634632 9:0.0760816 10:0.211032 11:0.170589 12:-0.0705624 13:0.197204 14:-0.180354 15:-0.162879 16:-0.212812 17:-0.101555 18:0.0323514 19:0.230697 20:0.0192959 
-1 1:-0.619474 2:0.0676684 3:-0.759553 4:-0.208482 5:-0.47467 6:-0.67655 7:0.262 8:-0.0382834 9:0.0599177 10:0.197672 11:0.149595 12:-0.132867 13:0.334354 14:-0.18583 15:-0.224281 16:-0.233834 17:-0.0894829 18:0.0773388 19:0.126979 20:0.00336605 
-1 1:-0.599142 2:-0.0163349 3:-0.537442 4:-0.18462 5:-0.323372 6:-0.574213 7:0.432615 8:-0.0737436 9:0.127922 10:-0.0341059 11:-0.00415737 12:0.0853991 13:0.376016 14:-0.131197 15:-0.137161 16:-0.113406 17:-0.0917615 18:-0.0803412 19:0.0590638 20:-0.0160039 
-1 1:-0.660931 2:-0.095103 3:-0.370725 4:-0.312778 5:-0.158067 6:-0.557435 7:0.37335 8:-0.154753 9:0.126097 10:0.119343 11:0.032315 12:0.0830572 13:0.26104 14:-0.0930768 15:-0.0609217 16:-0.162419 17:-0.0558072 18:-0.162536 19:0.090253 20:0.123965 
-1 1:-0.582208 2:-0.00766652 3:-0.62809 4:-0.117952 5:-0.530297 6:-0.592122 7:0.449809 8:-0.0482357 9:0.0911917 10:0.161792 11:0.166045 12:0.0760247 13:0.493736 14:-0.141788 15:-0.083012 16:-0.0954189 17:-0.207507 18:-0.0533693 19:0.238784 20:0.166047 
-1 1:-0.62954 2:0.158678 3:-0.000506895 4:0.0208291 5:-0.185989 6:-0.223873 7:0.327299 8:0.111202 9:0.223389 10:0.0530596 11:0.00176095 12:-0.0132094 13:0.10702 14:-0.179978 15:-0.095601 16:-0.0973225 17:-0.324261 18:-0.0560125 19:0.29078 20:0.0613815 
-1 1:-0.301919 2:0.228047 3:-0.654914 4:-0.247797 5:-0.826983 6:-0.274949 7:0.397807 8:-0.0839134 9:0.532247 10:0.195194 11:0.142224 12:0.325664 13:0.499173 14:-0.237366 15:0.0100618 16:-0.34899 17:-0.322105 18:0.0155231 19:0.298048 20:-0.0337252 
-1 1:-0.550969 2:-0.193488 3:-0.531875 4:-0.520391 5:-0.367322 6:-0.492402 7:0.152568 8:-0.0806345 9:0.01782 10:0.408755 11:0.0506145 12:-0.0517678 13:0.397611 14:-0.141227 15:-0.175574 16:-0.24063 17:-0.0161598 18:-0.0686756 19:0.166459 20:0.266735 
-1 1:-0.672988 2:-0.153866 3:-0.508211 4:-0.520025 5:-0.263467 6:-0.597008 7:0.179043 8:-0.233609 9:0.028237 10:0.460133 11:0.0738336 12:-0.0961562 13:0.303125 14:-0.13614 15:-0.118862 16:-0.269746 17:0.0525414 18:-0.0948156 19:0.233832 20:0.234245 
-1 1:-0.62942 2:0.0221912 3:-0.456265 4:-0.148135 5:-0.239272 6:-0.579673 7:0.43769 8:-0.0542343 9:0.151308 10:-0.0618209 11:-0.00125807 12:0.0686653 13:0.306933 14:-0.100745 15:-0.120756 16:-0.110414 17:-0.120226 18:-0.108151 19:0.0925997 20:-0.0141583 
-1 1:-0.68583 2:-0.066799 3:-0.343977 4:-0.412593 5:-0.0964602 6:-0.615156 7:0.2096 8:-0.169219 9:0.146125 10:0.375639 11:0.0581088 12:-0.106901 13:0.159915 14:-0.114534 15:-0.0862888 16:-0.227929 17:-0.0794426 18:-0.202674 19:0.425301 20:0.107048 
-1 1:-0.583667 2:-0.0053507 3:-0.626696 4:-0.114359 5:-0.521599 6:-0.586067 7:0.444426 8:-0.0500406 9:0.0889376 10:0.169852 11:0.170823 12:0.078899 13:0.479722 14:-0.140866 15:-0.0851779 16:-0.0983765 17:-0.215846 18:-0.0617369 19:0.226421 20:0.16836 
-1 1:-0.697662 2:0.0943314 3:-0.455889 4:-0.148643 5:-0.314415 6:-0.582594 7:0.298543 8:-0.0294405 9:0.0805617 10:0.188072 11:0.13097 12:-0.0603865 13:0.186727 14:-0.166678 15:-0.150012 16:-0.22163 17:-0.127131 18:0.0192013 19:0.233577 20:-0.00510099 
-1 1:-0.506394 2:-0.377861 3:-0.572379 4:0.19426 5:0.054786 6:0.433129 7:0.218934 8:-0.744264 9:-0.125226 10:-0.507397 11:-0.218729 12:-0.0487606 13:-0.0391835 14:-0.21268 15:-0.0295316 16:-0.0966832 17:-0.189753 18:-0.766618 19:-0.481083 20:0.117658 
-1 1:-0.666884 2:-0.161495 3:-0.516757 4:-0.333052 5:-0.122563 6:-0.217652 7:-0.473637 8:-0.385557 9:-0.105913 10:-0.201429 11:-0.168489 12:-0.105208 13:0.113382 14:-0.0909235 15:-0.176955 16:-0.131677 17:-0.301007 18:-0.514362 19:-0.358109 20:0.146809 
-1 1:-0.469492 2:-0.339118 3:-0.775162 4:-0.449493 5:-0.510344 6:-0.450418 7:0.536283 8:-0.133901 9:0.0301926 10:-0.101592 11:-0.31462 12:-0.066098 13:0.669547 14:-0.0637297 15:-0.32737 16:-0.102188 17:-0.0847809 18:-0.0812867 19:-0.750663 20:0.163077 
-1 1:-0.611057 2:-0.0313853 3:-0.592199 4:0.170979 5:-0.207312 6:-0.0208088 7:0.107716 8:-0.385636 9:-0.00546145 10:-1 11:-0.0717395 12:-0.279072 13:0.225981 14:-0.145176 15:-0.38748 16:-0.133148 17:-0.235638 18:-0.855732 19:-1 20:-0.193727 
-1 1:-0.652067 2:0.111365 3:-0.30966 4:0.310145 5:-0.157284 6:-0.0377558 7:-0.0833502 8:0.0870956 9:-0.11111 10:-0.85094 11:-0.136811 12:-0.135343 13:0.0200424 14:-0.149579 15:-0.274574 16:-0.40396 17:-0.426103 18:-0.544708 19:-0.737089 20:-0.444177 
-1 1:-0.287711 2:-0.146961 3:-0.365868 4:-0.158312 5:0.0436151 6:-0.221095 7:-0.106736 8:-0.402125 9:0.112053 10:-0.513507 11:-0.135721 12:0.108681 13:0.17216 14:-0.190707 15:-0.129314 16:-0.266764 17:-0.319952 18:-0.678193 19:-0.332661 20:-0.0363056 
-1 1:-0.640096 2:-0.0890775 3:-0.519414 4:0.0461118 5:-0.165037 6:0.0416862 7:0.0268254 8:-0.497539 9:-0.0268898 10:-0.883859 11:-0.082525 12:-0.494041 13:0.342516 14:-0.129185 15:-0.408441 16:-0.228912 17:-0.168091 18:-1 19:-0.854497 20:-0.0867607 
-1 1:-0.609236 2:0.0129566 3:-0.262908 4:0.14132 5:-0.0919914 6:0.0795547 7:0.110699 8:-0.212073 9:0.0893297 10:-0.748885 11:-0.182727 12:-0.104939 13:0.0995859 14:-0.173957 15:-0.33172 16:-0.177567 17:-0.227142 18:-0.59665 19:-0.548 20:-0.0939935 
-1 1:-0.57133 2:0.0527936 3:-0.509929 4:-0.256594 5:-0.355321 6:-0.431167 7:0.330787 8:-0.105738 9:0.325392 10:0.0175769 11:0.00690549 12:-0.165533 13:0.347979 14:-0.0212269 15:-0.177162 16:-0.194535 17:0.0504292 18:-0.194996 19:-0.10001 20:0.0250733 
-1 1:-0.535062 2:0.157891 3:-0.74726 4:-0.271831 5:-0.582522 6:-0.507347 7:0.222431 8:-0.0942453 9:0.156506 10:0.229862 11:0.161351 12:-0.19769 13:0.363401 14:-0.157517 15:-0.4503 16:-0.289527 17:0.127874 18:-0.0172823 19:0.0598323 20:0.14861 
-1 1:-0.567032 2:-0.138374 3:-0.327126 4:0.148767 5:0.115785 6:0.174104 7:0.741255 8:-0.41209 9:0.107651 10:-0.273842 11:0.191721 12:0.10332 13:0.0647602 14:-0.585077 15:-0.00697468 16:0.0906251 17:-0.249855 18:-0.343137 19:0.139935 20:0.229253 
-1 1:-0.718087 2:0.134984 3:-0.205116 4:0.331544 5:-0.14147 6:0.0759502 7:0.310214 8:-0.00488697 9:0.0430541 10:-0.768775 11:-0.103344 12:-0.331137 13:0.120519 14:0.0140432 15:-0.234975 16:-0.239263 17:-0.281611 18:-0.542126 19:-0.573281 20:-0.206499 
-1 1:-0.580539 2:-0.0181889 3:-0.496474 4:0.287 5:-0.104484 6:-0.00516437 7:0.264374 8:-0.304506 9:0.0381127 10:-0.992875 11:-0.0790163 12:-0.21693 13:0.149113 14:0.0612373 15:-0.300715 16:-0.144487 17:-0.220989 18:-0.702986 19:-0.736268 20:-0.164613 
-1 1:0.301129 2:0.184788 3:-0.38338 4:-0.474986 5:0.114976 6:0.290452 7:0.287408 8:0.0885827 9:-0.486621 10:0.443161 11:-0.314077 12:-0.320892 13:-0.0860648 14:0.170435 15:0.0439242 16:0.566993 17:0.0197218 18:-0.280263 19:0.137402 20:0.409753 
-1 1:-0.621462 2:0.0558349 3:-0.350468 4:0.184805 5:0.255931 6:0.228267 7:0.127353 8:-0.113874 9:0.0232227 10:0.290138 11:-0.0200898 12:-0.556207 13:0.489514 14:0.0172579 15:-0.174398 16:-0.424662 17:0.0524166 18:-0.0522662 19:0.441853 20:0.383106 
-1 1:-0.212984 2:-0.171594 3:-0.428453 4:-0.210114 5:0.453052 6:0.0022491 7:0.193811 8:-0.286535 9:0.000500632 10:-0.109472 11:0.111717 12:0.311461 13:0.25391 14:0.0566812 15:0.261479 16:-0.279436 17:-0.184949 18:0.158653 19:0.675768 20:0.252289 
-1 1:-0.207607 2:-0.133281 3:-0.485149 4:-0.21328 5:0.280603 6:0.274417 7:0.244332 8:0.0947831 9:-0.113926 10:0.508734 11:-0.151266 12:-0.01917 13:0.155418 14:-0.226664 15:0.0680078 16:-0.0533691 17:-0.245443 18:0.151663 19:0.451955 20:0.356718 
-1 1:0.0956559 2:0.966335 3:0.118453 4:-0.229089 5:-0.060361 6:-0.173325 7:0.250744 8:0.276158 9:0.109294 10:-0.115573 11:-0.322001 12:0.0129563 13:-0.154485 14:-0.0143619 15:-0.181527 16:-0.0659919 17:-0.466807 18:-0.117436 19:0.581242 20:-0.304662 
-1 1:0.0111125 2:-0.436232 3:0.24511 4:-0.374636 5:0.295041 6:-0.350093 7:-0.220242 8:0.286734 9:0.266459 10:-0.117824 11:0.13681 12:-0.321955 13:0.205265 14:-0.262059 15:-0.183569 16:-0.276694 17:-0.192983 18:-0.0351232 19:0.309179 20:0.247267 
-1 1:-0.43837 2:-0.137215 3:-0.494318 4:0.648174 5:0.252115 6:0.0139737 7:-0.0243988 8:-0.228593 9:-0.0358136 10:0.528466 11:0.364688 12:0.0453125 13:0.669865 14:-0.733585 15:-0.312427 16:-0.241176 17:0.255578 18:1 19:-0.252987 20:1 
-1 1:0.472363 2:-0.20431 3:-0.318505 4:-0.14913 5:0.712143 6:-0.123186 7:0.281899 8:-0.0444937 9:0.110617 10:-0.321307 11:-0.00785378 12:0.0206434 13:0.330722 14:0.123509 15:0.0817898 16:-0.286414 17:-0.00545987 18:-0.365508 19:0.32895 20:0.322163 
-1 1:0.322775 2:-0.331894 3:-0.187931 4:-0.311784 5:0.423515 6:-0.377677 7:0.0792625 8:0.172486 9:0.24289 10:-0.39579 11:0.292815 12:0.0384045 13:0.143288 14:-0.316661 15:-0.189936 16:-0.163103 17:-0.259441 18:-0.0465569 19:0.024576 20:-0.00331379 
-1 1:-0.587503 2:-0.128239 3:-0.544458 4:-0.253008 5:0.0399714 6:0.124975 7:0.12974 8:-0.060994 9:-0.058287 10:-0.255467 11:-0.0491045 12:0.666199 13:0.301027 14:0.10414 15:-0.0309357 16:0.130478 17:-0.115483 18:0.42139 19:0.22275 20:0.327188 
-1 1:-0.48002 2:0.190401 3:0.15998 4:0.402091 5:0.238161 6:-0.0920452 7:0.143962 8:0.126105 9:0.199558 10:-0.0404899 11:0.135485 12:-0.179742 13:0.0480614 14:-0.154582 15:-0.394612 16:-0.191316 17:-0.0911823 18:0.067184 19:0.138242 20:0.321232 
-1 1:0.00487313 2:0.0377625 3:-0.305631 4:0.150111 5:0.424044 6:0.145708 7:0.312148 8:0.141539 9:0.165438 10:-0.138781 11:-0.205239 12:-1 13:0.565627 14:0.237076 15:-0.1207 16:-0.412249 17:0.10827 18:-0.474915 19:0.54792 20:0.0230948 
-1 1:-0.39649 2:0.0647297 3:-0.140057 4:-0.230317 5:0.242702 6:-0.274492 7:0.171449 8:-0.0499648 9:0.179495 10:-0.232786 11:-0.149937 12:-0.0341278 13:0.0694775 14:-0.226205 15:0.0509834 16:-0.184108 17:-0.423036 18:-0.0906256 19:0.433309 20:0.0206879 
-1 1:-0.577696 2:0.128788 3:0.398624 4:-0.459249 5:-0.0140309 6:-0.00308334 7:0.09761 8:0.283192 9:0.147908 10:0.0959797 11:-0.299124 12:-0.0738986 13:-0.0189484 14:0.22613 15:0.0942813 16:-0.0533415 17:-0.165213 18:0.510917 19:0.445076 20:0.402852 
-1 1:-0.711918 2:0.103591 3:-0.161899 4:-0.171527 5:0.113541 6:-0.105098 7:0.179681 8:-0.0574608 9:0.177588 10:-0.341045 11:-0.0806802 12:0.0650337 13:-0.058139 14:-0.295081 15:-0.0472096 16:-0.0562032 17:-0.371347 18:-0.0121967 19:0.466169 20:0.0873249 
-1 1:-0.486567 2:0.070299 3:0.202791 4:-0.322792 5:0.145685 6:-0.0522425 7:0.087461 8:0.113365 9:0.236075 10:-0.0992775 11:-0.34727 12:-0.0756591 13:-0.0388727 14:0.0625409 15:-0.200447 16:-0.236793 17:-0.19183 18:0.00293699 19:0.539282 20:0.336843 
-1 1:-0.75305 2:0.164645 3:0.109745 4:-0.16758 5:0.0687216 6:0.00790498 7:0.190767 8:0.0520442 9:0.268122 10:-0.216814 11:-0.190757 12:-0.323587 13:-0.0152627 14:-0.04062 15:-0.209309 16:-0.245616 17:-0.266633 18:-0.33291 19:0.603041 20:0.166142 
-1 1:-0.492981 2:0.16759 3:-0.135345 4:-0.0438102 5:0.106823 6:-0.0986951 7:0.205667 8:0.0647918 9:0.19977 10:-0.344241 11:-0.0835237 12:-0.220185 13:0.00949316 14:-0.142969 15:-0.0751597 16:-0.128932 17:-0.340333 18:-0.102214 19:0.470123 20:0.113168 
-1 1:-0.138739 2:0.0908892 3:0.0989912 4:0.0204256 5:0.0652332 6:0.0610942 7:0.22787 8:0.121401 9:0.285756 10:-0.130805 11:-0.101451 12:-0.0780647 13:0.11788 14:-0.213876 15:0.115572 16:-0.070761 17:-0.418495 18:0.106745 19:0.236709 20:0.181602 
-1 1:-0.896047 2:0.233388 3:0.0770348 4:-0.0359852 5:0.00363541 6:-0.111039 7:0.243103 8:0.133042 9:0.136743 10:-0.209955 11:-0.129871 12:0.11572 13:-0.192494 14:-0.227971 15:-0.0707994 16:0.00588506 17:-0.414447 18:0.251546 19:0.313596 20:0.0575229 
-1 1:-0.659419 2:-0.190635 3:0.0191786 4:-0.112456 5:0.501255 6:0.704413 7:0.60254 8:-0.364179 9:0.0808484 10:-0.302367 11:-0.445533 12:0.122164 13:0.376668 14:0.211003 15:0.132153 16:-0.144788 17:-0.109371 18:-0.295573 19:0.68673 20:0.298874 
-1 1:-0.808593 2:-0.0376106 3:0.193549 4:-0.0808179 5:0.469027 6:0.646663 7:0.648716 8:-0.252209 9:0.112685 10:-0.434267 11:-0.339397 12:0.101943 13:0.243519 14:0.261387 15:0.0619797 16:-0.169292 17:-0.0163741 18:-0.250794 19:0.778226 20:0.0404036 
-1 1:-0.613851 2:-0.220896 3:-0.0214919 4:-0.209604 5:0.624143 6:0.727739 7:0.572899 8:-0.539038 9:0.0726527 10:-0.16253 11:-0.500728 12:0.136385 13:0.537284 14:0.321762 15:0.317684 16:-0.186137 17:-0.0274059 18:-0.37129 19:1 20:0.477683 
-1 1:-0.693872 2:-0.192193 3:0.019593 4:-0.14034 5:0.486038 6:0.72382 7:0.591859 8:-0.412933 9:0.0598705 10:-0.261146 11:-0.485364 12:0.123794 13:0.356413 14:0.255656 15:0.187591 16:-0.165449 17:-0.0529541 18:-0.384618 19:0.711283 20:0.270232 
-1 1:-0.763803 2:-0.128658 3:0.923434 4:0.615024 5:-0.0275561 6:-0.142327 7:0.0782571 8:0.309425 9:0.224137 10:0.301058 11:0.352372 12:-0.0921134 13:0.373286 14:-0.808593 15:-0.118131 16:-0.0471282 17:-0.228931 18:0.00480343 19:0.199966 20:0.294886 
-1 1:-0.589496 2:-0.200688 3:0.94289 4:0.73044 5:0.0543344 6:-0.1793 7:-0.112998 8:0.282643 9:0.0662763 10:0.325191 11:0.332249 12:-0.111095 13:0.458361 14:-0.851864 15:-0.124027 16:-0.176889 17:-0.0957175 18:0.0641068 19:0.180942 20:0.225891 
-1 1:-0.271934 2:-0.664489 3:-0.743447 4:-0.409958 5:-0.0586976 6:0.511701 7:0.0589399 8:0.448232 9:-0.108049 10:0.0811933 11:0.580721 12:-0.0845705 13:0.162606 14:-0.0287379 15:-0.183529 16:-0.13692 17:-0.279288 18:0.0950573 19:0.205901 20:-0.000751045 
-1 1:-0.723704 2:-0.215575 3:1 4:0.759467 5:-0.0541263 6:-0.0939094 7:-0.163488 8:0.300812 9:0.204546 10:0.380683 11:0.327288 12:-0.09318 13:0.454414 14:-0.87531 15:-0.112984 16:-0.083772 17:-0.148692 18:0.0431085 19:0.248718 20:0.279696 
-1 1:-0.442514 2:-0.495903 3:-0.529752 4:-0.397279 5:-0.0151562 6:0.417149 7:0.0805482 8:0.394249 9:-0.0994858 10:0.0513779 11:0.49018 12:-0.115204 13:-0.00687014 14:-0.0290967 15:-0.158237 16:-0.144893 17:-0.312082 18:0.0746435 19:0.253561 20:-0.0215125 
-1 1:-0.300506 2:-0.656479 3:-0.757245 4:-0.44356 5:-0.0426171 6:0.499394 7:0.0474238 8:0.454296 9:-0.130837 10:0.0190926 11:0.564324 12:-0.0607033 13:0.133724 14:-0.000190606 15:-0.207055 16:-0.105263 17:-0.329598 18:0.141876 19:0.180873 20:-0.0119773 
-1 1:-0.56563 2:-0.139202 3:-0.753956 4:-0.379376 5:0.0294687 6:0.0592461 7:0.159843 8:-0.196894 9:0.0626856 10:-0.827229 11:-0.442538 12:-0.294726 13:-0.0506236 14:-0.493872 15:-0.239547 16:0.050847 17:-0.44972 18:-0.0588364 19:0.0296067 20:0.366928 
-1 1:-0.647251 2:-0.0319944 3:-0.386217 4:0.395047 5:0.419669 6:0.645964 7:0.586492 8:-0.485426 9:-0.0521632 10:0.078461 11:0.356618 12:0.00751801 13:-0.0962425 14:-0.227315 15:0.11057 16:-0.249827 17:-0.264155 18:-0.517961 19:0.700789 20:0.15926 
-1 1:-0.387909 2:-0.411949 3:-0.624412 4:-0.293627 5:0.142372 6:0.397437 7:0.40657 8:0.153866 9:-0.141526 10:-0.619429 11:-0.105223 12:0.472641 13:0.248453 14:0.0364954 15:0.0694094 16:-0.27521 17:-0.363258 18:-0.102515 19:0.0741381 20:-0.0558902 
-1 1:0.0413944 2:-0.0354614 3:-0.359324 4:-0.813981 5:-0.222195 6:0.787606 7:0.101738 8:-0.124563 9:0.697574 10:-0.208706 11:0.122143 12:0.278899 13:-0.303122 14:0.113015 15:-0.0873647 16:-0.0102095 17:0.172611 18:-0.731861 19:-0.210957 20:0.206717 
-1 1:-0.420445 2:-0.128952 3:0.185388 4:-0.754136 5:0.334403 6:-0.103326 7:0.231416 8:-0.0433491 9:-0.23137 10:-0.55973 11:-0.63856 12:-0.273572 13:-0.118704 14:-0.0678625 15:-0.165718 16:-0.0365343 17:-0.149714 18:-0.0935319 19:0.299625 20:0.448074 
-1 1:0.443408 2:0.650895 3:0.640174 4:-1 5:-0.244799 6:0.318688 7:0.131999 8:0.4464 9:-0.0534709 10:-0.566414 11:-0.993561 12:0.354778 13:-0.0795449 14:0.147579 15:-0.214606 16:-0.166119 17:-0.292509 18:0.594528 19:0.244904 20:0.014575 
-1 1:-0.365888 2:0.103923 3:-0.790451 4:-0.373274 5:-0.158967 6:0.329858 7:0.105328 8:-0.158012 9:0.603555 10:-0.800382 11:-0.32207 12:-0.0766953 13:-0.251477 14:-0.445637 15:-0.174425 16:0.012945 17:-0.340307 18:-0.166827 19:0.0356308 20:0.223819 
-1 1:-0.145263 2:0.342211 3:-0.753693 4:-0.468093 5:-0.386764 6:0.629847 7:0.0446623 8:-0.183852 9:0.974575 10:-0.802095 11:-0.367715 12:0.171952 13:-0.312114 14:-0.558792 15:-0.0998063 16:-0.337205 17:-0.495207 18:-0.0840487 19:0.0662938 20:0.0209394 
-1 1:-0.404445 2:-0.459417 3:-0.476331 4:-0.400031 5:0.127063 6:0.146856 7:0.188551 8:0.0383534 9:0.175163 10:-0.354129 11:-0.362654 12:-0.228893 13:-0.0191903 14:-0.053953 15:-0.245662 16:-0.209129 17:-0.111068 18:0.00848602 19:0.156325 20:-0.0424759 
-1 1:-0.541485 2:0.120292 3:-0.345484 4:0.690223 5:0.299049 6:0.408397 7:0.36241 8:0.0877019 9:0.100161 10:-0.283795 11:0.200246 12:0.014959 13:0.157296 14:-0.548543 15:0.27169 16:0.164432 17:-0.429841 18:-0.456135 19:0.577981 20:0.0388567 
-1 1:-0.612183 2:-0.00682491 3:-0.189657 4:0.450791 5:0.249458 6:0.502633 7:0.505891 8:-0.0928069 9:0.0872028 10:-0.0914592 11:-0.106722 12:0.0420981 13:0.177177 14:-0.274047 15:0.105513 16:-0.138539 17:-0.187131 18:-0.195076 19:0.342387 20:0.188224 
-1 1:-0.515861 2:-0.0545162 3:-0.595124 4:-0.17475 5:-0.0537311 6:0.114507 7:0.140613 8:0.085271 9:0.12588 10:-0.531005 11:-0.410746 12:-0.156738 13:0.0601393 14:-0.266957 15:-0.140138 16:-0.109437 17:-0.548132 18:0.0658001 19:0.396787 20:0.034637 
-1 1:-0.310579 2:-0.306397 3:-0.830828 4:-0.230526 5:0.0221297 6:0.437325 7:0.373991 8:0.0516097 9:0.0814451 10:-0.454873 11:-0.274065 12:0.171125 13:0.511929 14:0.384118 15:0.0662804 16:-0.195699 17:-0.263116 18:-0.287447 19:0.335895 20:0.0794505 
-1 1:-0.501726 2:-0.328555 3:-0.580186 4:-0.378756 5:0.2156 6:0.354461 7:0.395067 8:-0.180199 9:-0.0105069 10:-0.410538 11:-0.133013 12:0.0873124 13:0.243297 14:0.257403 15:0.0518392 16:-0.152324 17:-0.148414 18:-0.435993 19:0.200451 20:0.299268 
-1 1:-0.473101 2:0.264044 3:-0.407743 4:0.207517 5:0.148114 6:0.355121 7:0.391917 8:0.0124118 9:0.106134 10:-0.73632 11:-0.230559 12:0.264562 13:-0.332252 14:-0.486655 15:-0.026915 16:-0.063496 17:-0.79916 18:0.246167 19:0.688318 20:-0.22588 
-1 1:-0.582963 2:-0.414956 3:-0.0204027 4:-0.697703 5:0.299778 6:-0.044847 7:0.165786 8:-0.0165705 9:0.239225 10:-0.688567 11:-0.666932 12:-0.156685 13:-0.0286415 14:-0.0138023 15:-0.0939583 16:-0.178757 17:-0.333026 18:-0.0107994 19:0.261527 20:0.294312 
-1 1:-0.582963 2:-0.414956 3:-0.0204027 4:-0.697703 5:0.299778 6:-0.044847 7:0.165786 8:-0.0165705 9:0.239225 10:-0.688567 11:-0.666932 12:-0.156685 13:-0.0286415 14:-0.0138023 15:-0.0939583 16:-0.178757 17:-0.333026 18:-0.0107994 19:0.261527 20:0.294312 
-1 1:-0.44042 2:-0.487383 3:-0.573063 4:-0.487986 5:0.137271 6:0.345559 7:0.295756 8:-0.00291919 9:-0.011198 10:-0.407762 11:0.0292294 12:0.266865 13:0.168638 14:0.066241 15:-0.0084607 16:-0.0549832 17:-0.28297 18:-0.259855 19:0.201827 20:0.191738 
-1 1:-0.58704 2:0.0431113 3:-0.623452 4:-0.125727 5:0.0615931 6:0.0492753 7:0.43325 8:-0.0559296 9:0.100461 10:-0.925978 11:-0.225743 12:-0.330689 13:-0.00844136 14:-0.306238 15:-0.132631 16:-0.145428 17:-0.557359 18:-0.336816 19:0.358059 20:-0.073199 
-1 1:-0.442542 2:-0.536262 3:-0.372525 4:-0.363252 5:0.0263203 6:0.354423 7:0.0318153 8:0.318543 9:-0.0333654 10:-0.0820417 11:0.546583 12:-0.109746 13:0.0604099 14:-0.102279 15:-0.164076 16:-0.202312 17:-0.230678 18:-0.0337531 19:0.358384 20:-0.00990824 
-1 1:-0.22296 2:-0.716008 3:-0.593512 4:-0.416625 5:-0.180726 6:0.406303 7:-0.118975 8:0.378833 9:0.0694056 10:-0.0260675 11:0.687923 12:-0.100713 13:0.257836 14:-0.211848 15:-0.240896 16:-0.0736491 17:-0.233192 18:0.000189627 19:0.405843 20:0.078059 
-1 1:-0.583986 2:-0.016158 3:-0.639186 4:-0.223226 5:-0.0214939 6:0.0604495 7:0.170561 8:-0.142809 9:0.206705 10:-0.815609 11:-0.259219 12:-0.323935 13:-0.109887 14:-0.452396 15:-0.247378 16:0.116001 17:-0.480924 18:-0.102941 19:0.417492 20:0.336908 
-1 1:-0.476537 2:-0.202819 3:-0.398148 4:7.96659e-005 5:0.529528 6:0.263061 7:0.549742 8:-0.0288851 9:0.124445 10:-0.435225 11:-0.108891 12:0.222989 13:0.0794838 14:0.502897 15:0.175204 16:-0.166524 17:-0.234116 18:-0.393345 19:0.470938 20:0.014569 
-1 1:-0.615073 2:-0.376154 3:0.283714 4:-0.535632 5:0.248078 6:-0.141023 7:0.058657 8:0.292566 9:0.476002 10:-0.349946 11:-0.451076 12:-0.149248 13:-0.00349919 14:0.133859 15:-0.196362 16:-0.0952123 17:-0.265548 18:0.118268 19:0.255021 20:0.35793 
-1 1:-0.608995 2:-0.337611 3:0.0439115 4:-0.594779 5:0.285748 6:-0.0334131 7:0.216966 8:0.00767476 9:0.231368 10:-0.670674 11:-0.72058 12:-0.131477 13:-0.00107753 14:-0.0458276 15:-0.0634516 16:-0.219466 17:-0.302865 18:0.040309 19:0.238321 20:0.221108 
-1 1:-0.281161 2:-0.650121 3:-0.501055 4:-0.411079 5:0.0196065 6:0.357629 7:0.00172891 8:0.34267 9:-0.0428755 10:-0.109327 11:0.686995 12:-0.0933753 13:0.128626 14:-0.172448 15:-0.233766 16:-0.149767 17:-0.219129 18:0.00323745 19:0.391917 20:0.0265628 
-1 1:-0.629908 2:0.049805 3:-0.403551 4:-0.0945647 5:0.162692 6:-0.014437 7:0.251017 8:-0.108597 9:0.372409 10:-0.886856 11:-0.228314 12:-0.263678 13:-0.232976 14:-0.220155 15:-0.230433 16:0.315733 17:-0.518865 18:-0.282374 19:0.598291 20:0.275987 
-1 1:-0.470022 2:-0.266308 3:-0.640697 4:-0.239255 5:0.188193 6:0.340519 7:0.401067 8:-0.139845 9:0.0486986 10:-0.464088 11:-0.159894 12:0.119722 13:0.308232 14:0.26535 15:0.0783742 16:-0.177287 17:-0.18035 18:-0.401403 19:0.297688 20:0.20278 
-1 1:-0.35479 2:-0.345173 3:-0.654787 4:-0.196988 5:0.114382 6:0.385234 7:0.416153 8:0.139999 9:-0.121128 10:-0.596894 11:-0.192439 12:0.488781 13:0.337176 14:0.0740032 15:0.116225 16:-0.297823 17:-0.333278 18:-0.053724 19:0.20534 20:-0.103953 
