+1 1:-5.401892 2:-0.721042 3:-0.751570 4:-1.091932 5:-0.933972 6:0.500250 7:-1.010733 8:0.940150 9:0.481299 10:0.499001 11:-0.957909 12:-0.519259 13:0.561994 14:-0.533549 15:-0.608952 16:0.083120 17:0.303887 18:0.669824 19:-0.294202 20:0.092564 21:0.185909 22:0.642764 23:0.396712 24:-0.097407 25:-0.039930 26:0.802379 27:0.324806 28:0.078825 29:0.318544 30:0.055293 31:0.117297 32:0.126006 33:0.127577 34:0.006090 35:0.079353 36:0.056698 37:-0.036322 38:0.169540 39:-0.316849 40:0.034724 41:-0.024214 42:0.105227 43:0.130512 44:0.004060 45:-0.014236 46:-0.041680 47:0.052799 48:0.060144 49:-0.019504 50:-0.013746 51:-0.060986 52:0.057076 53:0.074605 54:0.029044 55:0.012178 56:-0.066904 57:0.000924 58:-0.011460 59:0.011940 60:0.020574 61:0.008735 62:-0.004233 63:0.025318 64:-0.013598 65:0.017038 66:-0.057185 
+1 1:2.646942 2:2.486144 3:5.295129 4:0.743867 5:0.924491 6:-4.858283 7:4.602567 8:0.110974 9:3.095482 10:-0.773102 11:0.241813 12:2.014076 13:1.260225 14:0.189086 15:-0.497217 16:0.916871 17:-0.088547 18:0.501825 19:-0.469374 20:-0.266050 21:0.056484 22:0.284429 23:0.327011 24:0.054587 25:-0.078563 26:-0.089233 27:-0.058078 28:0.050407 29:0.033975 30:0.251428 31:0.119097 32:-0.067037 33:-0.007378 34:0.051574 35:-0.164572 36:0.063684 37:-0.000954 38:0.011810 39:0.084812 40:-0.005345 41:0.000425 42:-0.082166 43:0.026523 44:-0.010576 45:-0.009448 46:-0.056898 47:0.065464 48:0.002119 49:0.024435 50:0.019057 51:-0.009757 52:-0.003262 53:-0.044634 54:0.000653 55:0.003602 56:0.008751 57:0.003430 58:-0.000963 59:0.001787 60:-0.025710 61:-0.003435 62:-0.008947 63:0.003012 64:-0.001193 65:-0.004414 66:0.089303 
+1 1:6.597283 2:5.818957 3:-0.333887 4:-0.767213 5:0.093992 6:-1.906402 7:-3.872547 8:0.980548 9:2.969719 10:-0.031033 11:1.283868 12:-2.725461 13:0.189250 14:0.461433 15:-0.111464 16:0.214265 17:-0.303854 18:-0.946303 19:0.329503 20:0.073359 21:0.691431 22:-0.131067 23:0.466659 24:0.272502 25:-0.036243 26:0.114271 27:0.022854 28:0.238848 29:-0.087426 30:0.109357 31:0.045662 32:-0.059123 33:0.118081 34:0.016901 35:0.009418 36:-0.126438 37:0.070990 38:-0.050696 39:0.059904 40:-0.021268 41:0.113080 42:-0.013101 43:0.010802 44:-0.006542 45:-0.010599 46:0.010140 47:-0.050086 48:-0.014261 49:0.000443 50:-0.020868 51:-0.002026 52:0.015766 53:-0.008184 54:-0.002169 55:0.013765 56:-0.005249 57:-0.011005 58:-0.003558 59:-0.001630 60:-0.006494 61:-0.021014 62:-0.013025 63:0.001165 64:0.003839 65:-0.002044 66:0.147890 
-1 1:-5.431176 2:-1.996524 3:-0.699721 4:0.031515 5:-0.251700 6:-1.113926 7:0.224646 8:0.023308 9:-0.659804 10:-0.747204 11:-0.097278 12:-0.518269 13:-0.208885 14:0.075208 15:0.433097 16:0.276124 17:0.274166 18:0.223930 19:-0.406295 20:0.093692 21:0.203854 22:0.055019 23:0.017562 24:0.215054 25:0.128051 26:-0.303888 27:-0.094374 28:0.263669 29:0.201811 30:0.070568 31:-0.182751 32:0.236832 33:-0.068339 34:0.028861 35:0.077162 36:-0.125777 37:-0.070011 38:0.024176 39:-0.021189 40:-0.024875 41:-0.084200 42:-0.007085 43:0.044257 44:0.055294 45:-0.020142 46:-0.047336 47:-0.096264 48:-0.069228 49:0.139414 50:-0.236487 51:-0.134382 52:0.131011 53:-0.156051 54:-0.145699 55:0.000237 56:-0.034293 57:0.026057 58:0.004818 59:-0.020641 60:-0.032791 61:0.040411 62:0.031285 63:-0.045542 64:-0.029247 65:0.013334 66:-0.109150 
-1 1:-6.770090 2:-1.281128 3:0.021842 4:-0.982564 5:-1.343520 6:0.060013 7:-0.785997 8:0.262252 9:-0.115180 10:0.017123 11:0.091879 12:-0.419669 13:0.265494 14:-0.310917 15:0.176644 16:-0.045434 17:-0.057595 18:0.339299 19:-0.026548 20:-0.030202 21:0.012040 22:0.051470 23:-0.030628 24:-0.013938 25:-0.259073 26:-0.057186 27:-0.044561 28:-0.019399 29:0.052367 30:-0.065095 31:-0.044940 32:0.073487 33:0.187555 34:0.047008 35:-0.102213 36:-0.003365 37:0.026804 38:0.080034 39:0.076305 40:-0.019643 41:-0.075873 42:0.014718 43:-0.059200 44:0.099188 45:-0.053300 46:-0.051955 47:-0.006843 48:0.042916 49:0.133929 50:0.059216 51:0.021119 52:-0.195636 53:-0.063486 54:-0.047952 55:0.058502 56:-0.023656 57:-0.165612 58:-0.044648 59:0.129011 60:0.010008 61:-0.140313 62:0.077046 63:-0.029479 64:-0.039819 65:-0.024794 66:0.024036 
-1 1:-5.925807 2:-1.078430 3:-0.948988 4:0.086064 5:-0.122555 6:0.028217 7:0.493471 8:0.532805 9:-0.505639 10:-0.412145 11:0.524500 12:-0.419595 13:0.355855 14:-0.103318 15:0.581167 16:0.262530 17:0.274873 18:-0.077598 19:-0.046118 20:-0.162236 21:0.266102 22:0.276598 23:0.053267 24:0.281116 25:-0.228419 26:0.005981 27:0.079078 28:-0.057618 29:0.038384 30:-0.192543 31:0.009289 32:0.213329 33:0.139610 34:-0.191676 35:-0.062898 36:0.196404 37:0.125665 38:0.132961 39:0.002727 40:0.061731 41:0.004123 42:-0.125857 43:-0.065033 44:0.009483 45:0.268231 46:0.043252 47:0.019374 48:-0.007886 49:0.003615 50:-0.089877 51:0.192060 52:0.024684 53:-0.075133 54:0.071741 55:-0.037708 56:0.153667 57:-0.038007 58:0.093616 59:0.043114 60:0.019610 61:0.052193 62:-0.017236 63:0.037120 64:-0.008211 65:0.029016 66:-0.119577 
-1 1:-5.380148 2:0.231360 3:-0.611697 4:-1.112813 5:-0.181157 6:0.076530 7:-0.221660 8:0.301745 9:-0.057657 10:-0.072735 11:-0.687070 12:0.684500 13:0.299755 14:-0.418685 15:-0.374653 16:-0.683829 17:-0.617265 18:0.178988 19:0.332747 20:-0.157934 21:0.035790 22:0.082293 23:0.458575 24:-0.098021 25:0.562150 26:0.022850 27:-0.013451 28:0.012662 29:0.082364 30:0.104915 31:-0.478039 32:-0.064134 33:-0.093799 34:0.013079 35:0.030605 36:-0.296150 37:0.099175 38:0.124967 39:-0.103128 40:-0.330575 41:0.103899 42:-0.170836 43:-0.090718 44:0.106208 45:0.108039 46:0.054080 47:0.023663 48:-0.100859 49:-0.125560 50:0.025781 51:0.033119 52:-0.048922 53:-0.018280 54:-0.009182 55:-0.019236 56:0.035252 57:-0.007151 58:-0.033350 59:-0.034363 60:0.006193 61:-0.015667 62:-0.011310 63:-0.011661 64:-0.020262 65:-0.002344 66:-0.156357 
-1 1:-4.937255 2:-1.098092 3:0.976980 4:0.512359 5:0.501725 6:0.509065 7:-0.992841 8:0.787446 9:-0.373394 10:-0.319108 11:-0.024163 12:-0.880415 13:0.879880 14:0.072809 15:0.589455 16:1.094732 17:0.719278 18:0.302405 19:-0.474824 20:-0.487635 21:-0.050392 22:-0.422844 23:-0.494320 24:0.243495 25:0.248586 26:0.221154 27:-0.003200 28:-0.247412 29:-0.158843 30:0.114626 31:0.055354 32:0.113296 33:0.033355 34:0.107323 35:-0.089062 36:-0.118677 37:0.111131 38:-0.065575 39:-0.022029 40:-0.214473 41:0.003477 42:0.079545 43:-0.051474 44:-0.122318 45:-0.056667 46:0.142228 47:0.208902 48:-0.117141 49:0.085517 50:0.081119 51:0.025068 52:0.009928 53:0.051920 54:-0.049172 55:-0.024819 56:-0.032188 57:0.056217 58:0.058760 59:0.035021 60:-0.015049 61:0.010964 62:-0.035221 63:-0.020820 64:-0.010924 65:-0.035849 66:-0.149321 
-1 1:-5.775414 2:0.357284 3:1.173457 4:0.309883 5:0.138417 6:0.798603 7:-0.799945 8:0.114734 9:-1.044586 10:-0.075939 11:-0.196032 12:-0.733493 13:-0.238114 14:0.161104 15:-0.200216 16:0.587709 17:-0.155002 18:-0.295458 19:-0.431519 20:-0.450193 21:-0.299836 22:0.144481 23:0.235132 24:-0.077875 25:-0.285970 26:-0.066998 27:0.211104 28:-0.029820 29:0.336574 30:-0.239024 31:-0.127888 32:-0.066619 33:0.005016 34:0.006959 35:-0.085178 36:-0.021653 37:0.058359 38:-0.044535 39:0.152634 40:0.219993 41:0.086810 42:-0.215359 43:0.156795 44:-0.035577 45:-0.075368 46:-0.128000 47:0.051372 48:-0.225753 49:-0.040506 50:0.015692 51:-0.029400 52:-0.144318 53:0.058096 54:-0.015364 55:-0.038177 56:0.012598 57:0.132611 58:-0.017611 59:-0.029016 60:0.033447 61:-0.003229 62:0.022162 63:-0.016523 64:-0.010667 65:0.013874 66:-0.135714 
+1 1:-6.790637 2:-0.927345 3:0.630609 4:0.622107 5:1.761679 6:1.391764 7:-1.341001 8:-0.934612 9:0.908370 10:-0.087499 11:-0.601199 12:0.651859 13:-0.025233 14:0.252735 15:0.396431 16:0.145752 17:0.124364 18:0.060565 19:0.426760 20:0.465423 21:-0.183468 22:0.067888 23:-0.035832 24:0.119000 25:0.213170 26:0.350844 27:-0.076449 28:0.455242 29:-0.114705 30:-0.025963 31:-0.029089 32:0.114070 33:0.308444 34:-0.278455 35:0.189156 36:0.021356 37:-0.307215 38:-0.203181 39:0.138676 40:-0.085247 41:-0.090318 42:-0.184918 43:-0.140133 44:-0.056178 45:-0.095091 46:-0.168431 47:0.044805 48:-0.026012 49:0.017862 50:0.055190 51:0.088205 52:0.014823 53:-0.013130 54:0.025119 55:0.038332 56:-0.033911 57:0.022726 58:-0.002917 59:-0.011964 60:0.010553 61:0.041964 62:0.025384 63:0.013806 64:0.015866 65:-0.012383 66:-0.026866 
-1 1:-3.073732 2:-0.474623 3:6.256316 4:3.822261 5:4.521522 6:3.563159 7:-0.848237 8:-0.444621 9:0.246912 10:-0.813964 11:-0.211764 12:0.396630 13:-0.423410 14:-0.440788 15:-0.453063 16:0.223022 17:-0.373857 18:0.512765 19:0.698334 20:-0.287639 21:-0.170992 22:-0.217450 23:0.154822 24:0.575625 25:-0.373789 26:-0.167517 27:0.105430 28:0.215233 29:-0.344731 30:-0.033179 31:-0.118119 32:0.103365 33:0.039229 34:-0.015140 35:-0.080344 36:-0.036463 37:0.237636 38:-0.159923 39:-0.213036 40:0.027653 41:-0.050535 42:0.127453 43:0.141051 44:0.069544 45:-0.009272 46:0.002296 47:-0.032676 48:0.016545 49:-0.059242 50:-0.048720 51:0.017996 52:-0.017380 53:-0.026154 54:0.026072 55:-0.032471 56:-0.043237 57:-0.024291 58:-0.017940 59:-0.012082 60:0.010153 61:-0.000102 62:-0.007291 63:-0.004827 64:0.018294 65:0.001124 66:0.107169 
-1 1:-5.986139 2:0.151040 3:1.943122 4:0.511263 5:0.807529 6:1.035661 7:0.082884 8:0.083623 9:-0.944835 10:0.272313 11:-0.381404 12:0.382064 13:-0.357972 14:1.125460 15:0.428603 16:0.312927 17:-0.479237 18:-1.036478 19:-0.826838 20:-0.262441 21:0.095802 22:0.275156 23:0.511098 24:-0.120457 25:-0.050802 26:-0.100198 27:0.036137 28:-0.127933 29:0.357913 30:-0.173197 31:-0.108122 32:-0.307187 33:-0.163747 34:0.014571 35:0.202753 36:0.093891 37:0.048208 38:-0.229105 39:-0.094187 40:-0.135819 41:0.043351 42:0.118528 43:-0.014875 44:-0.085476 45:-0.090262 46:-0.022849 47:0.045423 48:0.132436 49:0.058289 50:0.026870 51:0.091008 52:0.042906 53:-0.078468 54:0.017547 56:-0.033378 57:-0.087768 58:-0.001369 59:0.023506 60:-0.009926 61:0.016763 62:-0.041154 63:-0.004215 64:0.012107 65:0.001064 66:-0.175372 
-1 1:-2.213873 2:-2.289227 3:-2.954647 4:0.602099 5:-1.120826 6:1.913200 7:2.024312 8:1.251222 9:0.393294 10:1.996798 11:1.148752 12:-0.413175 13:0.206499 14:-0.111134 15:0.017691 16:0.056597 17:-1.061800 18:0.099111 19:0.296064 20:0.084358 21:-0.073927 22:0.474006 23:-0.235078 24:-0.220367 25:0.045054 26:-0.032444 27:-0.388084 28:0.325983 29:-0.123192 30:0.248165 31:0.033146 32:0.000742 33:-0.001360 34:0.313110 35:0.263648 36:0.073343 37:0.128781 38:-0.068409 39:0.009196 40:0.110776 41:-0.166963 42:-0.095102 43:0.102380 44:-0.048276 45:0.028018 46:0.159434 47:0.083134 48:-0.004717 49:0.012394 50:0.045682 51:0.042829 52:-0.042634 53:-0.065412 54:-0.060629 55:-0.027196 56:-0.044069 57:0.035936 58:-0.023110 59:0.015232 60:0.027671 61:0.039728 62:-0.003222 63:0.022022 64:0.008093 65:0.017360 66:-0.003463 
-1 1:5.182116 2:-2.247119 3:-8.302271 4:2.933068 5:1.958279 6:1.256202 7:3.611308 8:1.733027 9:0.523185 10:1.137838 11:0.762494 12:-0.682952 13:-0.019204 14:-0.437129 15:0.014911 16:1.451681 17:-0.305859 18:0.397301 19:0.826440 20:-0.096074 21:-0.427545 22:-0.042772 23:-0.166162 24:0.298455 25:0.079456 26:-0.056891 27:0.078494 28:-0.044136 29:0.289256 30:-0.181831 31:-0.105881 32:-0.131558 33:-0.119922 34:-0.259809 35:-0.020219 36:-0.049675 37:-0.160202 38:0.030718 39:-0.018573 40:-0.022764 41:0.152393 42:0.054284 43:-0.019052 44:0.013550 45:-0.068625 46:-0.050328 47:0.019088 48:0.059244 49:-0.000144 50:-0.025606 51:-0.033271 52:0.020759 53:0.007791 54:0.011347 55:0.020854 56:0.050614 57:-0.021032 58:-0.018716 59:0.006258 60:-0.010340 61:-0.037976 62:-0.031853 63:-0.016305 64:0.008543 65:-0.012462 66:0.106346 
-1 1:-0.119129 2:-5.262753 3:0.853380 4:0.519034 5:-1.230375 6:4.249411 7:1.993356 8:-0.301195 9:0.528354 10:0.497238 11:1.650603 12:0.208447 13:-0.680784 14:-0.505010 15:-0.098962 16:-0.042427 17:0.329621 18:-0.379929 19:-0.340844 20:-0.422889 21:0.917339 22:0.046557 23:0.106876 24:-0.741592 25:0.210378 26:-0.197048 27:0.372142 28:-0.065686 29:-0.279210 30:0.298798 31:0.110828 32:-0.013927 33:0.036581 34:-0.367278 35:-0.115705 36:-0.145958 37:0.029528 38:0.021621 39:0.006712 40:0.008159 41:-0.068323 42:0.047929 43:-0.026158 44:-0.003389 45:-0.022556 46:-0.096319 47:0.014275 48:-0.034905 49:-0.007991 50:-0.013648 51:-0.036665 52:-0.008873 53:-0.019510 54:0.024283 55:0.005894 56:-0.020694 57:0.010493 58:0.008212 59:0.006830 60:0.037449 61:0.006394 62:-0.010025 63:-0.014852 64:0.005232 65:-0.013902 66:-0.020496 
-1 1:4.945661 2:1.990945 3:3.244815 4:2.090084 5:0.712427 6:2.719293 7:0.735908 8:0.153844 9:0.950289 10:0.788925 11:-1.932651 12:-0.409009 13:0.512037 14:-0.588749 15:0.547855 16:-0.024830 17:0.985629 18:-0.194616 19:0.456020 20:0.621132 21:0.173111 22:0.523634 23:-0.258002 24:-0.044242 25:-0.460223 26:-0.167867 27:0.071798 28:-0.305134 29:0.048205 30:0.296400 31:-0.008358 32:-0.161312 33:-0.303675 34:0.101464 35:0.168337 36:-0.129264 37:-0.011345 38:0.002149 39:-0.037317 40:-0.017719 41:0.030691 42:-0.095907 43:-0.000607 44:0.013536 45:0.015709 46:-0.004267 47:-0.152863 48:-0.104394 49:0.109093 50:0.052051 51:0.067126 52:0.019146 53:0.005036 54:0.039240 55:0.059675 56:0.008497 57:0.021799 58:0.042058 59:0.006194 60:0.002349 61:-0.017881 62:0.008424 63:-0.015630 64:-0.006168 65:0.000952 66:0.252087 
+1 1:-3.532813 2:-5.859141 3:1.590157 4:1.473877 5:-1.411149 6:0.580899 7:0.526472 8:0.983643 9:3.102732 10:-0.571646 11:-0.217766 12:0.402633 13:-1.011323 14:0.164131 15:-0.495240 16:-0.947007 17:0.397343 18:-1.491991 19:0.314457 20:-0.352105 21:-0.776021 22:-0.104074 23:-0.501778 24:-0.159186 25:-0.089487 26:0.147577 27:0.050314 28:0.212308 29:0.282287 30:-0.174298 31:0.105580 32:0.205708 33:-0.072972 34:0.078365 35:-0.160570 36:0.081019 37:-0.013974 38:0.066806 39:-0.067506 40:-0.085636 41:0.018541 42:0.012566 43:-0.010992 44:0.077122 45:-0.022274 46:0.084959 47:0.019538 48:-0.023255 49:0.041120 50:-0.008974 51:-0.019579 52:-0.001273 53:-0.009829 54:-0.020501 55:-0.002857 56:0.022950 57:0.009192 58:-0.000845 59:-0.000487 60:-0.019157 61:0.011170 62:0.000778 63:0.010815 64:-0.001101 65:-0.003364 66:0.165693 
+1 1:4.663732 2:-9.622180 3:1.132865 4:-1.507529 5:-2.682819 6:-1.207271 7:1.203779 8:-5.212302 9:0.399926 10:0.157493 11:-0.842446 12:-1.446292 13:0.481011 14:0.451601 15:-0.599351 16:0.254067 17:-0.259472 18:0.414542 19:0.194261 20:-0.353293 21:-0.241749 22:0.070612 23:0.107210 24:-0.054402 25:-0.107049 26:-0.131398 27:0.225394 28:-0.132992 30:-0.025810 31:0.106975 32:0.122575 33:0.176098 34:0.011987 35:0.233176 36:-0.100006 37:0.015838 38:-0.057835 39:0.074239 40:-0.021503 41:0.098461 42:0.031501 43:-0.009412 44:0.001296 45:-0.025358 46:0.098249 47:-0.060947 48:0.048415 49:0.017462 50:0.011816 51:0.053824 52:0.031736 53:0.001386 54:-0.012852 55:-0.027323 56:0.048224 57:0.007127 58:-0.039037 59:-0.035270 60:-0.001546 61:-0.011945 62:-0.014660 63:0.006546 64:-0.010364 65:-0.000238 66:0.144755 
